1.000000000000000021e-02 4.305263157894737014e-01 8.510526315789473939e-01 1.271578947368421142e+00 1.692105263157894779e+00 2.112631578947368194e+00 2.533157894736842053e+00 2.953684210526315468e+00 3.374210526315789327e+00 3.794736842105263186e+00 4.215263157894736601e+00 4.635789473684210016e+00 5.056315789473684319e+00 5.476842105263157734e+00 5.897368421052631149e+00 6.317894736842105452e+00 6.738421052631578867e+00 7.158947368421052282e+00 7.579473684210526585e+00 8.000000000000000000e+00
1.001660017279687627e-02 3.359444721002903811e-01 5.200092140113004024e-01 6.262725023763802135e-01 6.920723079937215472e-01 7.341914193522893761e-01 7.642801358187448768e-01 7.899292225999158257e-01 8.051345276867777345e-01 8.196992960455700139e-01 8.318796547262271579e-01 8.406610230075174384e-01 8.506254463453298831e-01 8.572291163288561222e-01 8.626479892703526886e-01 8.680882791457188441e-01 8.755513919699647873e-01 8.803940363912374778e-01 8.829353853255871298e-01 8.875640093338841297e-01
