1.000000000000000021e-02 4.305263157894737014e-01 8.510526315789473939e-01 1.271578947368421142e+00 1.692105263157894779e+00 2.112631578947368194e+00 2.533157894736842053e+00 2.953684210526315468e+00 3.374210526315789327e+00 3.794736842105263186e+00 4.215263157894736601e+00 4.635789473684210016e+00 5.056315789473684319e+00 5.476842105263157734e+00 5.897368421052631149e+00 6.317894736842105452e+00 6.738421052631578867e+00 7.158947368421052282e+00 7.579473684210526585e+00 8.000000000000000000e+00
1.000462662907242173e-02 3.662377334403494333e-01 5.599660171861299274e-01 6.635085789722828808e-01 7.230108229766264438e-01 7.611422811108341513e-01 7.873770629505321139e-01 8.062587056273213815e-01 8.213183338742230388e-01 8.320442107300175527e-01 8.410693897642108618e-01 8.502264016023171056e-01 8.564866410762675963e-01 8.627997126054833821e-01 8.683644932812256689e-01 8.726232202047053965e-01 8.776957836478020969e-01 8.808521770840577192e-01 8.852164279775502909e-01 8.890080403762408157e-01
